Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
1030;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,80;180,03;519,17;180,09;482,88;508,62;77,86;0,13
1035;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;30,81;179,99;522,08;180,12;483,93;511,36;77,86;0,13
1040;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,80;179,96;522,77;180,12;484,48;512,12;77,86;0,13
1045;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;30,80;179,99;523,13;180,10;485,53;512,70;77,86;0,13
1050;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;30,79;180,07;522,92;180,07;486,02;512,62;77,86;0,13
1055;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,79;180,11;521,93;180,01;486,89;511,92;77,86;0,13
1060;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,77;180,14;521,25;179,98;487,27;511,39;77,86;0,13
1065;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,77;180,12;519,63;179,91;487,89;510,05;77,86;0,13
1070;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,97;30,76;180,04;518,73;179,90;488,15;509,27;77,86;0,13
1075;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;30,76;180,00;517,08;179,87;488,65;507,95;77,86;0,13
1080;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;30,75;179,99;516,81;179,88;488,95;507,75;77,86;0,13
1085;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;30,74;180,01;518,59;179,91;489,69;509,17;77,86;0,13
1090;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;30,72;180,06;520,67;179,94;490,13;510,96;77,86;0,13
1095;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,72;180,09;526,05;180,02;491,02;515,56;77,86;0,13
1100;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;30,71;180,11;528,76;180,07;491,49;517,81;77,86;0,13
1105;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,95;30,71;180,10;532,25;180,17;492,56;521,18;77,86;0,13
1110;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,70;180,06;533,22;180,21;493,14;522,17;77,86;0,13
1115;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,69;180,04;533,94;180,29;494,24;523,06;77,86;0,13
1120;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,70;180,00;533,49;180,31;494,77;523,07;77,86;0,13
1125;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,69;180,00;532,93;180,34;495,69;522,49;77,86;0,13
1130;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,69;180,02;531,49;180,35;496,09;521,96;77,86;0,13
1135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,68;180,05;530,63;180,32;496,74;520,62;77,86;0,13
1140;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,68;180,07;528,69;180,29;497,00;519,83;77,86;0,13
1145;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,68;180,08;527,87;180,23;497,50;518,37;77,86;0,13
1150;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,67;180,05;527,57;180,19;497,78;518,00;77,86;0,13
1155;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,67;180,05;528,54;180,13;498,52;518,99;77,86;0,13
1160;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;30,68;180,03;533,03;180,11;498,96;520,59;77,86;0,13
1165;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;30,67;180,03;535,85;180,10;499,89;525,11;77,86;0,14
1170;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,67;180,05;540,94;180,11;500,36;527,48;77,86;0,14
1175;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,03;30,67;180,06;542,60;180,15;501,41;531,12;77,86;0,14
1180;0,00;0,00;0,00;0,00;48,98;0,00;70,97;79,98;30,67;180,07;544,36;180,19;501,98;532,26;77,86;0,14
1185;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;30,68;180,07;544,62;180,27;503,11;533,35;77,86;0,14
1190;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;30,67;180,03;544,23;180,35;503,62;533,42;77,86;0,14
1195;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,66;180,02;543,72;180,40;504,56;532,89;77,86;0,14
1200;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,66;180,02;542,27;180,45;504,95;532,38;77,86;0,14
1205;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,65;180,03;541,31;180,45;505,61;531,01;77,86;0,14
1210;0,00;0,00;0,00;0,00;49,00;0,00;70,97;79,98;30,65;180,07;539,37;180,44;505,87;530,19;77,86;0,14
1215;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,66;180,08;538,50;180,41;506,35;528,66;77,86;0,14
1220;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,65;180,08;538,13;180,32;506,64;528,26;77,86;0,14
1225;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,05;30,65;180,07;539,13;180,28;507,38;529,23;77,86;0,14
1230;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;30,65;180,03;543,52;180,16;507,83;530,79;77,86;0,14
1235;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;30,65;180,02;546,61;180,10;508,75;535,44;77,86;0,14
1240;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,66;180,03;551,65;179,99;509,22;537,79;77,86;0,14
1245;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;30,65;180,04;553,37;179,94;510,29;541,61;77,86;0,14
1250;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,65;180,06;555,23;179,88;511,42;542,78;77,86;0,14
1255;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;30,65;180,07;555,48;179,88;511,98;543,89;77,86;0,14
1260;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;30,65;180,05;555,06;179,91;512,99;543,93;77,86;0,14
1265;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,64;180,04;554,47;179,94;513,43;543,35;77,86;0,14
1270;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,64;180,03;552,91;180,04;514,16;542,80;77,86;0,14
1275;0,00;0,00;0,00;0,00;49,02;0,00;71,03;79,98;30,64;180,02;551,98;180,08;514,45;541,31;77,86;0,14
1280;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;30,64;180,03;549,86;180,19;514,91;540,46;77,86;0,14
1285;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;30,64;180,04;548,97;180,23;515,16;538,88;77,86;0,14
1290;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,63;180,05;548,79;180,29;515,80;538,54;77,86;0,14
1295;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,63;180,05;549,97;180,30;516,22;539,75;77,86;0,14
1300;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;30,63;180,06;554,67;180,29;517,16;541,45;77,86;0,14
1305;0,00;0,00;0,00;0,00;49,02;0,00;70,99;79,97;30,63;180,05;557,59;180,27;517,62;546,18;77,86;0,14
1310;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;30,63;180,02;562,74;180,19;518,61;548,60;77,86;0,14
1315;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,63;180,01;564,35;180,14;519,18;552,27;77,86;0,14
1320;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;30,63;180,01;565,95;180,03;520,30;553,98;77,86;0,14
1325;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,62;180,02;566,11;179,97;520,84;554,25;77,86;0,14
1330;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;30,63;180,06;565,49;179,88;521,82;553,95;77,86;0,14
1335;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,63;180,05;564,86;179,85;522,24;553,48;77,86;0,14
1340;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,62;180,04;563,09;179,81;522,90;552,10;77,86;0,14
1345;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,62;180,03;562,08;179,81;523,17;551,26;77,86;0,14
1350;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,63;180,02;559,94;179,84;523,62;549,55;77,86;0,14
1355;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,63;180,03;559,24;179,89;523,88;548,98;77,86;0,15
1360;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,64;180,03;559,83;179,98;524,60;549,53;77,86;0,15
1365;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,64;180,04;561,42;180,03;525,07;550,90;77,86;0,15
1370;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,63;180,05;566,88;180,13;526,03;555,44;77,86;0,15
1375;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;30,64;180,07;569,77;180,17;526,50;557,92;77,86;0,15
1380;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;30,64;180,06;574,33;180,20;527,54;561,96;77,86;0,15
1385;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,64;180,03;575,60;180,21;528,10;563,25;77,86;0,15
1390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,64;180,02;576,63;180,18;529,22;564,48;77,86;0,15
1395;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,64;180,03;576,54;180,15;529,73;564,53;77,86;0,15
1400;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;30,64;180,03;575,56;180,05;530,62;563,87;77,86;0,15
1405;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,06;30,65;180,04;574,72;180,01;530,98;563,28;77,86;0,15
1410;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,64;180,06;572,77;179,89;531,54;561,65;77,86;0,15
1415;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,65;180,06;571,68;179,85;531,76;560,72;77,86;0,15
1420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,65;180,04;569,74;179,78;532,22;559,21;77,86;0,15
1425;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,66;180,05;569,50;179,76;532,54;559,05;77,86;0,15
1430;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;30,65;180,05;571,68;179,77;533,38;560,90;77,86;0,15
1435;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,66;180,05;574,02;179,78;533,87;562,88;77,86;0,15
1440;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,66;180,05;579,79;179,85;534,80;567,72;77,86;0,15
1445;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;30,66;180,07;584,55;179,88;535,29;570,04;77,86;0,15
1450;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,00;30,65;180,07;585,90;179,97;536,36;573,28;77,86;0,15
1455;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;30,66;180,05;586,74;180,01;537,01;574,25;77,86;0,15
1460;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,66;180,05;586,89;180,08;538,06;574,65;77,86;0,15
1465;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;30,66;180,05;586,48;180,09;538,51;574,42;77,86;0,15
1470;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;30,66;180,06;585,00;180,10;539,26;573,30;77,86;0,15
1475;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,65;180,08;583,96;180,07;539,54;572,50;77,86;0,15
1480;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,65;180,09;581,74;180,02;539,97;570,65;77,86;0,15
1485;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,66;180,09;580,67;179,98;540,18;569,79;77,86;0,15
1490;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,66;180,07;579,85;179,88;540,76;569,19;77,86;0,15
1495;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;30,66;180,04;580,66;179,83;541,16;569,87;77,86;0,15
1500;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,67;180,05;584,87;179,74;542,14;573,42;77,86;0,15
1505;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;30,67;180,06;587,79;179,71;542,61;575,89;77,86;0,15
1510;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;30,66;180,07;593,39;179,69;543,59;580,64;77,86;0,15
1515;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,66;180,08;595,24;179,69;544,12;582,41;77,86;0,15
1520;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,67;180,07;597,13;179,73;545,22;584,41;77,86;0,15
1525;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,67;180,06;597,16;179,76;545,75;584,74;77,86;0,16
1530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,67;180,06;596,66;179,85;546,67;584,43;77,86;0,16
1535;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,68;180,07;595,06;179,90;547,06;583,90;77,86;0,16
1540;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,67;180,08;594,03;179,99;547,65;582,36;77,86;0,16
1545;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;30,68;180,07;591,64;180,03;547,85;581,42;77,86;0,16
1550;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;30,68;180,08;590,62;180,06;548,27;579,64;77,86;0,16
1555;0,00;0,00;0,00;0,00;48,98;0,00;71,02;80,00;30,67;180,08;590,21;180,06;548,56;579,19;77,86;0,16
1560;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;30,68;180,07;591,28;180,02;549,33;580,28;77,86;0,16
1565;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,69;180,07;596,09;179,99;549,83;581,94;77,86;0,16
1570;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,69;180,07;599,03;179,90;550,82;586,68;77,86;0,16
1575;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;30,69;180,08;604,10;179,80;551,30;589,18;77,86;0,16
1580;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;30,69;180,08;605,85;179,74;552,37;592,82;77,86;0,16
1585;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,69;180,08;607,29;179,67;552,91;593,86;77,86;0,16
1590;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,69;180,09;607,30;179,65;553,94;594,58;77,86;0,16
1595;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,70;180,09;606,31;179,63;554,39;594,42;77,86;0,16
1600;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,71;180,08;605,47;179,64;555,15;593,34;77,86;0,16
1605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,70;180,07;603,35;179,71;555,43;592,55;77,86;0,16
1610;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;30,70;180,06;602,15;179,75;555,82;590,63;77,86;0,16
1615;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,70;180,06;600,15;179,86;556,03;589,71;77,86;0,16
1620;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,71;180,07;600,03;179,91;556,63;589,01;77,86;0,16
1625;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,71;180,09;602,46;179,99;557,52;589,66;77,86;0,16
1630;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;30,73;180,09;604,90;180,02;558,06;593,15;77,86;0,16
1635;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;30,73;180,09;610,93;180,04;559,06;595,67;77,86;0,16
1640;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,73;180,09;613,42;180,04;559,55;600,41;77,86;0,16
1645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,73;180,06;616,51;179,99;560,63;602,12;77,86;0,16
1650;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,74;180,04;617,14;179,95;561,16;604,06;77,86;0,16
1655;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;30,74;180,06;617,02;179,86;562,14;604,34;77,86;0,16
1660;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,74;180,07;616,45;179,81;562,55;603,89;77,86;0,16
1665;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;30,74;180,10;614,67;179,71;563,21;602,49;77,86;0,16
1670;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;30,75;180,11;613,54;179,67;563,45;601,52;77,86;0,17
1675;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,75;180,10;611,03;179,62;563,82;599,56;77,86;0,17
1680;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,76;180,06;610,15;179,63;564,07;598,87;77,86;0,17
1685;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;30,77;180,05;610,50;179,68;564,80;599,28;77,86;0,17
1690;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;30,79;180,04;612,16;179,74;565,28;600,62;77,86;0,17
1695;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,79;180,04;617,41;179,88;566,34;604,96;77,86;0,17
1700;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,05;30,81;180,07;620,34;179,96;566,84;607,55;77,86;0,17
1705;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;30,81;180,08;625,04;180,11;567,89;611,67;77,86;0,17
1710;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,81;180,10;626,31;180,17;568,43;612,94;77,86;0,17
1715;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;30,81;180,10;627,13;180,24;569,47;614,00;77,86;0,17
1720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,82;180,09;626,85;180,24;569,93;613,91;77,86;0,17
1725;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;30,82;180,07;625,43;180,18;570,71;612,89;77,86;0,17
1730;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,81;180,05;624,41;180,13;570,99;612,07;77,86;0,17
1735;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,05;30,81;180,05;621,87;179,98;571,40;610,06;77,86;0,17
1740;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;30,81;180,04;620,69;179,90;571,62;609,11;77,86;0,17
1745;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;30,80;180,06;619,70;179,73;572,24;608,38;77,86;0,17
1750;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;30,81;180,08;622,23;179,66;572,66;609,05;77,86;0,17
1755;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,81;180,09;624,71;179,55;573,71;612,59;77,86;0,17
1760;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,80;180,09;630,74;179,53;574,26;615,12;77,86;0,17
1765;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;30,80;180,08;633,20;179,54;575,25;619,82;77,86;0,17
1770;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,80;180,06;636,15;179,58;575,78;621,53;77,86;0,17
1775;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;30,79;180,05;636,70;179,70;576,86;623,32;77,86;0,17
1780;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;30,79;180,06;636,36;179,78;577,38;623,51;77,86;0,17
1785;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,79;180,06;635,68;179,95;578,26;622,84;77,86;0,17
1790;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,79;180,08;633,57;180,03;578,61;622,13;77,86;0,17
1795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,79;180,08;632,31;180,16;579,12;620,17;77,86;0,17
1800;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,79;180,07;629,94;180,19;579,33;619,16;77,86;0,17
1805;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,79;180,07;629,37;180,21;579,92;617,87;77,86;0,18
1810;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,79;180,07;630,86;180,19;580,34;618,11;77,86;0,18
1815;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;30,79;180,07;632,93;180,09;581,38;620,91;77,86;0,18
1820;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,79;180,08;638,59;180,02;581,97;623,19;77,86;0,18
1825;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,79;180,09;641,53;179,87;583,03;628,07;77,86;0,18
1830;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;30,79;180,10;645,14;179,71;583,58;630,10;77,86;0,18
1835;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,79;180,10;645,95;179,65;584,69;632,37;77,86;0,18
1840;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,79;180,08;645,96;179,56;585,23;632,76;77,86;0,18
1845;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,78;180,07;645,38;179,55;586,15;632,33;77,86;0,18
1850;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;30,79;180,08;643,47;179,58;586,53;631,68;77,86;0,18
1855;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;30,79;180,08;642,24;179,61;587,04;629,81;77,86;0,18
1860;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,79;180,10;639,64;179,73;587,24;628,74;77,86;0,18
1865;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,80;180,11;638,91;179,81;587,81;627,25;77,86;0,18
1870;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,98;30,79;180,10;639,85;179,96;588,21;627,31;77,86;0,18
1875;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,79;180,09;641,66;180,04;589,28;629,70;77,86;0,18
1880;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;30,79;180,08;647,35;180,15;590,49;631,88;77,86;0,18
1885;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,79;180,09;650,17;180,18;591,02;636,83;77,86;0,18
1890;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;30,79;180,10;654,23;180,19;591,58;638,97;77,86;0,18
1895;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;30,80;180,10;655,14;180,17;592,72;641,44;77,86;0,18
1900;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,80;180,09;655,31;180,07;593,75;641,89;77,86;0,18
1905;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,80;180,09;654,73;180,01;594,18;641,55;77,86;0,18
1910;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,80;180,09;652,80;179,86;594,85;640,93;77,86;0,18
1915;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;30,81;180,10;651,56;179,77;595,07;639,01;77,86;0,18
1920;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;30,82;180,10;648,96;179,65;595,52;637,94;77,86;0,19
1925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,81;180,10;648,25;179,61;595,86;636,46;77,86;0,19
1930;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,82;180,09;649,38;179,57;596,79;636,57;77,86;0,19
1935;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;30,81;180,09;651,29;179,59;597,40;639,07;77,86;0,19
1940;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;30,81;180,09;656,78;179,66;598,64;641,25;77,86;0,19
1945;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;30,82;180,09;659,55;179,72;599,17;646,08;77,86;0,19
1950;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;30,82;180,10;663,45;179,86;600,30;648,10;77,86;0,19
1955;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;30,81;180,11;664,27;179,92;600,87;650,51;77,86;0,19
1960;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;30,81;180,12;664,25;180,06;601,88;650,88;77,86;0,19
1965;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;30,82;180,11;663,63;180,11;602,30;650,39;77,86;0,19
1970;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;30,82;180,09;661,58;180,16;602,91;648,77;77,86;0,19
1975;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,82;180,08;660,29;180,17;603,11;647,71;77,86;0,19
1980;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;30,82;180,09;657,80;180,11;603,60;645,82;77,86;0,19
1985;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,83;180,10;657,34;180,08;603,98;645,48;77,86;0,19
1990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,83;180,10;659,02;179,99;604,99;646,99;77,86;0,19
1995;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;30,84;180,12;661,33;179,93;605,63;648,85;77,86;0,19
2000;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,84;180,12;666,92;179,84;606,85;653,57;77,86;0,19
2005;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;30,85;180,12;669,49;179,80;607,40;655,83;77,86;0,19
2010;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,85;180,10;672,73;179,74;608,52;658,85;77,86;0,19
2015;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;30,86;180,07;673,36;179,73;609,07;659,54;77,86;0,19
2020;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,86;180,07;672,97;179,72;610,04;659,50;77,86;0,19
2025;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;30,85;180,08;671,19;179,73;610,42;658,94;77,86;0,19
2030;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;30,85;180,09;669,86;179,79;610,94;657,09;77,86;0,19
2035;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;30,86;180,12;667,26;179,83;611,13;655,99;77,86;0,19
2040;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;30,86;180,13;666,45;179,91;611,71;654,41;77,86;0,19
2045;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;30,85;180,11;667,26;179,95;612,15;654,43;77,86;0,19
2050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;30,85;180,10;669,16;180,01;613,27;656,74;77,86;0,20
2055;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;30,86;180,08;674,48;180,04;613,95;658,87;77,86;0,20
