Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
1045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,67;180,14;536,94;179,60;487,14;526,25;77,86;0,23
1050;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,67;180,13;535,71;179,74;487,96;525,86;77,86;0,23
1055;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,67;180,13;534,91;179,80;488,29;524,67;77,86;0,23
1060;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;31,68;180,13;533,01;179,90;488,82;523,93;77,86;0,23
1065;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,67;180,13;532,04;179,92;489,05;522,30;77,86;0,23
1070;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,67;180,13;530,72;179,93;489,54;521,26;77,86;0,23
1075;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;31,67;180,15;530,93;179,92;489,87;521,43;77,86;0,24
1080;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;31,67;180,16;533,84;179,83;490,69;523,89;77,86;0,24
1085;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,68;180,15;536,38;179,77;491,15;526,03;77,86;0,24
1090;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;31,68;180,15;542,19;179,63;492,07;530,87;77,86;0,24
1095;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,67;180,13;544,48;179,56;492,58;532,99;77,86;0,24
1100;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,03;31,67;180,11;547,39;179,44;493,69;535,84;77,86;0,24
1105;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;31,66;180,10;548,09;179,38;494,26;536,61;77,86;0,24
1110;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,67;180,11;548,35;179,34;495,35;537,10;77,86;0,24
1115;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,67;180,12;548,04;179,34;495,84;536,95;77,86;0,24
1120;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,67;180,12;546,87;179,40;496,71;536,09;77,86;0,24
1125;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,67;180,13;545,11;179,44;497,06;535,45;77,86;0,24
1130;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,67;180,13;544,13;179,56;497,63;533,86;77,86;0,24
1135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,68;180,12;542,13;179,62;497,86;533,02;77,86;0,24
1140;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;31,69;180,11;541,57;179,76;498,37;531,81;77,86;0,24
1145;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;31,69;180,11;542,50;179,81;498,70;531,87;77,86;0,24
1150;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,70;180,10;544,24;179,89;499,55;534,08;77,86;0,24
1155;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,70;180,11;549,80;179,90;500,02;536,16;77,86;0,24
1160;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,00;31,71;180,11;552,62;179,89;500,96;541,07;77,86;0,24
1165;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,71;180,12;556,86;179,86;501,47;543,25;77,86;0,24
1170;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,71;180,12;558,12;179,76;502,59;546,27;77,86;0,24
1175;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,72;180,11;559,20;179,69;503,18;547,10;77,86;0,24
1180;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;31,72;180,11;559,17;179,57;504,26;547,62;77,86;0,24
1185;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,73;180,11;558,33;179,50;504,76;547,45;77,86;0,24
1190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,73;180,11;557,63;179,40;505,62;546,54;77,86;0,24
1195;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;31,74;180,12;555,78;179,35;505,97;545,87;77,86;0,25
1200;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,73;180,12;554,76;179,35;506,51;544,23;77,86;0,25
1205;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,73;180,11;552,73;179,40;506,72;543,36;77,86;0,25
1210;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,74;180,11;552,23;179,44;507,25;542,21;77,86;0,25
1215;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,74;180,10;553,43;179,56;507,60;542,37;77,86;0,25
1220;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,73;180,10;555,32;179,63;508,48;544,84;77,86;0,25
1225;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;31,75;180,11;561,03;179,76;508,97;547,03;77,86;0,25
1230;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,75;180,11;563,82;179,81;509,95;552,02;77,87;0,25
1235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,75;180,13;567,87;179,89;510,45;554,13;77,86;0,25
1240;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,76;180,13;569,08;179,91;511,59;556,92;77,86;0,25
1245;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,76;180,12;569,87;179,89;512,70;557,63;77,86;0,25
1250;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,77;180,11;569,73;179,86;513,22;557,96;77,86;0,25
1255;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,77;180,09;568,71;179,77;514,14;557,71;77,86;0,25
1260;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;31,77;180,09;567,94;179,70;514,52;556,65;77,86;0,25
1265;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,05;31,77;180,10;565,93;179,56;515,10;555,89;77,86;0,25
1270;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,77;180,11;564,85;179,50;515,32;554,14;77,86;0,25
1275;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,77;180,12;563,02;179,41;515,79;553,29;77,86;0,25
1280;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,77;180,12;562,77;179,38;516,09;552,52;77,86;0,25
1285;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;31,76;180,12;564,87;179,36;516,93;554,26;77,86;0,25
1290;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,78;180,10;567,17;179,37;517,43;556,18;77,86;0,25
1295;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,78;180,10;572,89;179,44;518,42;561,05;77,86;0,25
1300;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;31,77;180,11;575,51;179,49;518,93;563,38;77,86;0,25
1305;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,77;180,13;579,12;179,62;520,01;566,66;77,86;0,25
1310;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,78;180,15;579,96;179,67;520,58;567,61;77,86;0,26
1315;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,78;180,14;580,33;179,79;521,67;568,24;77,86;0,26
1320;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;31,77;180,11;579,99;179,83;522,18;568,07;77,86;0,26
1325;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,78;180,09;578,66;179,89;523,02;567,09;77,86;0,26
1330;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;31,78;180,07;577,76;179,90;523,36;566,36;77,86;0,26
1335;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,77;180,07;575,55;179,86;523,86;564,56;77,86;0,26
1340;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,77;180,10;574,45;179,83;524,06;563,66;77,86;0,26
1345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,78;180,13;573,15;179,73;524,61;562,68;77,86;0,26
1350;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,77;180,17;574,91;179,67;524,98;563,05;77,86;0,26
1355;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,77;180,18;577,07;179,55;525,92;565,94;77,86;0,26
1360;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,78;180,15;582,96;179,50;526,44;568,23;77,86;0,26
1365;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;31,78;180,12;585,63;179,42;527,45;573,19;77,87;0,26
1370;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,76;180,06;589,27;179,41;527,99;575,17;77,86;0,26
1375;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,78;180,07;590,20;179,40;529,13;577,63;77,86;0,26
1380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,76;180,11;590,63;179,43;529,70;578,17;77,86;0,26
1385;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;31,77;180,14;590,31;179,52;530,73;578,16;77,86;0,26
1390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,78;180,18;588,89;179,57;531,16;577,75;77,86;0,26
1395;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,79;180,17;587,94;179,69;531,86;576,39;77,86;0,26
1400;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,78;180,12;585,74;179,75;532,12;575,51;77,86;0,26
1405;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,79;180,09;584,61;179,85;532,53;573,65;77,86;0,26
1410;0,00;0,00;0,00;0,00;49,01;0,00;70,99;79,98;31,80;180,06;583,41;179,89;532,78;572,96;77,86;0,26
1415;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;31,80;180,07;583,95;179,92;533,50;573,22;77,86;0,26
1420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,80;180,12;587,84;179,92;533,96;574,51;77,86;0,26
1425;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,80;180,16;590,66;179,87;535,04;578,82;77,86;0,27
1430;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,80;180,17;596,24;179,82;535,53;581,34;77,86;0,27
1435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,81;180,17;598,31;179,70;536,59;585,58;77,86;0,27
1440;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,80;180,13;600,64;179,64;537,18;586,97;77,86;0,27
1445;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,81;180,11;600,95;179,53;538,30;588,30;77,86;0,27
1450;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,02;31,81;180,08;600,42;179,46;538,83;588,37;77,86;0,27
1455;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,81;180,08;599,75;179,43;539,74;587,63;77,86;0,27
1460;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,81;180,10;597,79;179,43;540,09;586,93;77,87;0,27
1465;0,00;0,00;0,00;0,00;48,99;0,00;70,98;79,98;31,81;180,12;596,65;179,45;540,61;585,16;77,86;0,27
1470;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,82;180,15;594,40;179,54;540,82;584,15;77,86;0,27
1475;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,82;180,15;593,69;179,58;541,32;582,80;77,86;0,27
1480;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,98;31,81;180,14;594,73;179,69;541,68;582,90;77,86;0,27
1485;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,82;180,13;596,58;179,75;542,63;585,30;77,86;0,27
1490;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;31,81;180,11;602,26;179,85;543,18;587,47;77,86;0,27
1495;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;31,81;180,09;605,08;179,88;544,21;592,39;77,86;0,27
1500;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,82;180,09;609,28;179,91;544,74;594,59;77,86;0,27
1505;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;31,82;180,09;610,34;179,91;545,86;597,33;77,87;0,27
1510;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,82;180,11;610,92;179,86;546,42;597,96;77,87;0,27
1515;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,83;180,11;610,62;179,82;547,43;598,03;77,86;0,27
1520;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,83;180,12;609,15;179,71;548,24;597,62;77,86;0,28
1525;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;31,82;180,12;608,15;179,65;548,54;596,19;77,86;0,28
1530;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;31,82;180,10;605,81;179,55;548,97;595,26;77,86;0,28
1535;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,82;180,10;604,66;179,51;549,17;593,33;77,87;0,28
1540;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,82;180,10;603,64;179,45;549,78;592,70;77,86;0,28
1545;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,82;180,11;604,37;179,45;550,21;593,24;77,86;0,28
1550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,83;180,13;608,40;179,47;551,27;594,62;77,86;0,28
1555;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,83;180,12;611,48;179,51;551,81;599,06;77,87;0,28
1560;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;31,82;180,11;616,83;179,60;552,86;601,60;77,86;0,28
1565;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,83;180,10;618,82;179,66;553,41;605,63;77,86;0,28
1570;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;31,82;180,10;620,60;179,77;554,52;606,83;77,86;0,28
1575;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,83;180,10;620,72;179,82;555,05;607,77;77,87;0,28
1580;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,83;180,09;619,88;179,89;555,97;607,30;77,87;0,28
1585;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,02;31,84;180,10;619,06;179,91;556,33;606,68;77,86;0,28
1590;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,03;31,83;180,10;616,83;179,90;556,86;604,91;77,86;0,28
1595;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,03;31,84;180,13;615,59;179,89;557,05;603,90;77,86;0,28
1600;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;31,84;180,14;613,60;179,82;557,52;602,34;77,86;0,28
1605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,85;180,15;613,45;179,77;557,87;602,26;77,86;0,28
1610;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,03;31,85;180,14;615,94;179,66;558,84;604,40;77,86;0,28
1615;0,00;0,00;0,00;0,00;48,99;0,00;70,97;80,02;31,84;180,10;618,58;179,61;559,41;606,52;77,86;0,28
1620;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,85;180,08;624,32;179,53;560,49;611,34;77,86;0,28
1625;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,03;31,85;180,08;626,76;179,51;561,02;613,53;77,86;0,29
1630;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;31,86;180,08;629,81;179,50;562,12;616,45;77,86;0,29
1635;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,86;180,11;630,34;179,51;562,66;617,10;77,86;0,29
1640;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,87;180,12;630,05;179,56;563,67;617,14;77,86;0,29
1645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,86;180,11;629,34;179,60;564,08;616,68;77,87;0,29
1650;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,86;180,11;627,37;179,68;564,71;615,11;77,86;0,29
1655;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,86;180,09;626,15;179,72;564,92;614,10;77,86;0,29
1660;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,86;180,09;623,71;179,81;565,32;612,21;77,86;0,29
1665;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,87;180,09;623,27;179,84;565,63;611,75;77,87;0,29
1670;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,87;180,10;624,29;179,88;566,46;612,82;77,86;0,29
1675;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,88;180,12;626,34;179,89;567,01;614,51;77,87;0,29
1680;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;31,88;180,12;631,78;179,88;568,15;619,04;77,86;0,29
1685;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,89;180,11;636,78;179,87;568,66;621,41;77,86;0,29
1690;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,90;180,09;638,48;179,81;569,71;625,01;77,87;0,29
1695;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,89;180,06;639,73;179,77;570,26;625,97;77,87;0,29
1700;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;31,89;180,06;639,62;179,69;571,29;626,48;77,86;0,29
1705;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,89;180,08;638,31;179,66;571,73;626,17;77,86;0,29
1710;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,89;180,10;637,30;179,60;572,42;624,80;77,86;0,29
1715;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,89;180,12;634,86;179,57;572,66;623,84;77,87;0,30
1720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,90;180,12;633,57;179,56;573,07;621,85;77,86;0,30
1725;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,91;180,09;632,62;179,56;573,35;621,20;77,86;0,30
1730;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,90;180,08;633,47;179,60;574,15;621,85;77,86;0,30
1735;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,91;180,08;637,61;179,63;574,69;623,31;77,86;0,30
1740;0,00;0,00;0,00;0,00;49,00;0,00;70,97;79,98;31,91;180,08;640,47;179,70;575,88;627,77;77,87;0,30
1745;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,90;180,10;645,89;179,75;576,42;630,20;77,87;0,30
1750;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;31,90;180,11;647,64;179,82;577,51;634,02;77,86;0,30
1755;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,91;180,12;649,19;179,87;578,06;635,13;77,86;0,30
1760;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,90;180,11;649,16;179,89;579,11;635,84;77,86;0,30
1765;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,91;180,09;647,94;179,88;579,57;635,59;77,86;0,30
1770;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,90;180,08;646,94;179,85;580,29;634,27;77,86;0,30
1775;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;31,91;180,10;644,47;179,80;580,53;633,30;77,86;0,30
1780;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,92;180,11;643,20;179,76;580,92;631,23;77,86;0,30
1785;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,91;180,11;641,94;179,69;581,20;630,51;77,87;0,30
1790;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,91;180,10;642,55;179,65;582,00;630,86;77,86;0,30
1795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,91;180,11;646,35;179,59;582,52;632,16;77,86;0,30
1800;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,91;180,12;649,36;179,57;583,76;636,48;77,86;0,30
1805;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,91;180,12;654,74;179,56;584,86;638,92;77,87;0,31
1810;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,91;180,10;656,63;179,58;585,41;642,92;77,86;0,31
1815;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,91;180,09;658,40;179,63;586,50;644,13;77,87;0,31
1820;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;31,91;180,09;658,43;179,66;587,01;644,98;77,86;0,31
1825;0,00;0,00;0,00;0,00;49,00;0,00;70,97;79,97;31,91;180,10;657,28;179,74;587,85;644,77;77,86;0,31
1830;0,00;0,00;0,00;0,00;49,00;0,00;71,05;79,98;31,93;180,12;656,28;179,78;588,16;643,47;77,87;0,31
1835;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,92;180,11;653,79;179,85;588,57;641,41;77,87;0,31
1840;0,00;0,00;0,00;0,00;49,00;0,00;71,05;80,02;31,92;180,10;652,42;179,87;588,78;640,41;77,86;0,31
1845;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,93;180,10;651,29;179,90;589,48;639,65;77,86;0,31
1850;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;31,93;180,10;652,00;179,90;589,94;640,19;77,87;0,31
1855;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;31,93;180,09;656,13;179,88;591,15;641,58;77,86;0,31
1860;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,93;180,10;658,94;179,86;591,78;645,96;77,87;0,31
1865;0,00;0,00;0,00;0,00;48,99;0,00;70,99;79,98;31,93;180,09;664,13;179,80;592,88;648,35;77,86;0,31
1870;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,93;180,09;665,88;179,75;593,43;652,13;77,86;0,31
1875;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,98;31,93;180,08;667,40;179,68;594,49;653,74;77,86;0,31
1880;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,94;180,08;667,29;179,65;594,97;653,81;77,86;0,32
1885;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;31,95;180,08;665,96;179,60;595,75;652,87;77,86;0,32
1890;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;31,95;180,10;664,80;179,59;596,03;651,98;77,86;0,32
1895;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,95;180,11;662,22;179,60;596,39;649,90;77,86;0,32
1900;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,94;180,09;661,06;179,62;596,62;649,01;77,86;0,32
1905;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,97;31,96;180,09;660,55;179,68;597,37;648,69;77,86;0,32
1910;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,96;180,09;661,69;179,71;597,88;649,63;77,86;0,32
1915;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;31,96;180,09;666,18;179,79;599,18;653,47;77,86;0,32
1920;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,96;180,10;669,02;179,83;599,83;655,88;77,86;0,32
1925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,95;180,10;674,04;179,89;600,93;660,16;77,87;0,32
1930;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,95;180,09;675,49;179,91;601,50;661,59;77,86;0,32
1935;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;31,95;180,09;676,47;179,93;602,54;662,77;77,86;0,32
1940;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,94;180,10;675,48;179,92;603,03;662,65;77,87;0,32
1945;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,95;180,11;674,51;179,88;603,73;661,37;77,86;0,32
1950;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,02;31,94;180,11;673,23;179,85;603,96;660,39;77,86;0,32
1955;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,94;180,12;670,57;179,77;604,30;658,29;77,86;0,32
1960;0,00;0,00;0,00;0,00;49,01;0,00;70,98;79,98;31,95;180,13;669,34;179,74;604,59;657,55;77,86;0,32
1965;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,94;180,12;670,07;179,67;605,46;657,94;77,86;0,32
1970;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,03;31,95;180,09;671,60;179,65;606,04;659,30;77,87;0,33
1975;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,95;180,08;676,56;179,63;607,42;663,55;77,87;0,33
1980;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,97;180,07;679,31;179,65;608,00;665,89;77,86;0,33
1985;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,96;180,08;683,59;179,70;609,09;669,62;77,87;0,33
1990;0,00;0,00;0,00;0,00;49,01;0,00;71,03;79,97;31,97;180,11;685,05;179,74;609,64;670,67;77,87;0,33
1995;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;31,98;180,12;684,94;179,81;610,62;671,22;77,87;0,33
2000;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,96;180,11;683,46;179,85;611,03;670,86;77,86;0,33
2005;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;31,96;180,10;682,31;179,92;611,57;669,25;77,87;0,33
2010;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,96;180,07;679,67;179,94;611,73;668,18;77,87;0,33
2015;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,97;180,04;678,65;179,96;612,19;666,38;77,87;0,33
2020;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,98;180,05;678,80;179,96;612,57;666,15;77,87;0,33
2025;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,97;180,07;680,21;179,93;613,66;667,84;77,86;0,33
2030;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,97;180,12;685,06;179,90;614,35;669,72;77,86;0,33
2035;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,97;180,13;687,85;179,85;615,71;674,37;77,87;0,33
2040;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;31,98;180,12;692,34;179,82;616,28;676,52;77,87;0,33
2045;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,98;180,08;693,48;179,75;617,39;679,36;77,87;0,34
2050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,97;180,05;693,88;179,70;617,90;679,93;77,86;0,34
2055;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;31,98;180,06;693,31;179,68;618,79;679,64;77,87;0,34
2060;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,97;180,09;691,25;179,67;619,11;678,96;77,87;0,34
2065;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,97;180,11;689,90;179,68;619,50;676,92;77,87;0,34
2070;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;31,97;180,12;687,46;179,71;619,67;675,85;77,86;0,34
