Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
4110;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,83;180,05;859,87;179,83;780,26;848,91;77,87;0,34
4115;0,00;0,00;0,00;0,00;49,01;0,00;70,98;79,98;31,84;180,04;863,49;179,82;780,71;850,44;77,87;0,34
4120;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,85;180,04;864,35;179,83;780,74;852,34;77,86;0,34
4125;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,84;180,03;863,85;179,86;780,62;852,04;77,87;0,34
4130;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,85;180,03;862,72;179,89;780,41;851,12;77,87;0,34
4135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,85;180,03;859,47;179,93;779,75;848,39;77,87;0,34
4140;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,84;180,03;857,77;179,96;779,53;847,17;77,87;0,34
4145;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,84;180,04;856,56;180,00;779,64;846,30;77,87;0,34
4150;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,85;180,05;857,25;180,01;779,95;846,93;77,87;0,34
4155;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,86;180,05;860,81;180,04;780,82;849,73;77,87;0,34
4160;0,00;0,00;0,00;0,00;49,01;0,00;71,03;79,98;31,85;180,04;862,70;180,03;781,07;851,17;77,87;0,34
4165;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,84;180,03;864,78;180,01;781,18;852,82;77,87;0,34
4170;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,95;31,86;180,03;864,68;180,00;781,14;852,81;77,87;0,34
4175;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,85;180,03;862,71;179,95;780,78;851,22;77,87;0,34
4180;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;31,86;180,03;861,12;179,93;780,43;849,84;77,87;0,34
4185;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,86;180,03;857,79;179,87;779,92;847,32;77,87;0,34
4190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,86;180,04;856,96;179,86;779,94;846,72;77,87;0,34
4195;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;31,86;180,04;857,87;179,82;780,47;847,55;77,87;0,34
4200;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,87;180,04;859,63;179,82;780,92;848,91;77,87;0,34
4205;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;31,88;180,04;863,40;179,83;781,52;851,83;77,87;0,34
4210;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;31,88;180,04;864,61;179,85;781,60;852,83;77,87;0,34
4215;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,87;180,04;864,85;179,89;781,53;853,07;77,86;0,34
4220;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,87;180,03;862,65;179,92;781,38;852,37;77,87;0,34
4225;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,87;180,03;861,00;179,98;780,78;849,89;77,87;0,34
4230;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,87;180,03;857,82;180,00;780,47;848,52;77,87;0,34
4235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;31,87;180,02;857,19;180,04;780,40;847,04;77,87;0,34
4240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,86;180,03;858,66;180,05;780,64;847,30;77,87;0,34
4245;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,86;180,04;860,46;180,04;781,46;849,71;77,87;0,34
4250;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,87;180,05;864,09;180,03;781,80;851,28;77,87;0,34
4255;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;31,87;180,05;865,11;180,00;781,99;853,34;77,87;0,34
4260;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,86;180,06;864,95;179,97;781,97;853,60;77,87;0,34
4265;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,87;180,04;863,95;179,93;781,71;852,45;77,87;0,34
4270;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,87;180,02;860,81;179,92;781,43;851,23;77,87;0,34
4275;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,87;180,02;859,01;179,88;780,78;848,55;77,87;0,34
4280;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,88;180,03;857,38;179,88;780,68;847,63;77,87;0,34
4285;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,88;180,04;857,84;179,88;781,05;847,74;77,87;0,34
4290;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,88;180,06;861,15;179,89;781,45;848,85;77,87;0,34
4295;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,87;180,06;863,11;179,91;782,20;851,85;77,87;0,34
4300;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,88;180,05;865,51;179,95;782,33;853,05;77,87;0,34
4305;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,88;180,05;865,61;179,97;782,32;853,91;77,87;0,34
4310;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,88;180,03;863,91;180,01;782,22;853,46;77,87;0,34
4315;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,88;180,02;862,41;180,03;781,72;851,30;77,87;0,34
4320;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;31,89;180,02;859,08;180,05;781,38;849,90;77,87;0,34
4325;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;31,90;180,03;857,88;180,05;781,09;847,80;77,87;0,34
4330;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;31,89;180,04;858,43;180,05;781,24;847,70;77,87;0,34
4335;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,90;180,03;859,91;180,04;781,95;849,60;77,87;0,34
4340;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,90;180,03;863,84;180,02;782,37;851,10;77,87;0,34
4345;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,89;180,02;865,17;180,02;782,68;853,56;77,87;0,34
4350;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,89;180,02;865,70;179,98;782,69;854,11;77,87;0,34
4355;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,90;180,03;864,98;179,96;782,49;853,49;77,87;0,34
4360;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;31,91;180,03;862,05;179,94;782,25;852,46;77,87;0,34
4365;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,91;180,04;860,32;179,92;781,57;849,76;77,87;0,34
4370;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,92;180,04;857,98;179,89;781,38;848,61;77,87;0,34
4375;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;31,90;180,03;857,98;179,89;781,54;848,01;77,87;0,34
4380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,91;180,04;860,55;179,90;782,32;848,78;77,87;0,34
4385;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,91;180,04;862,52;179,91;782,71;851,67;77,87;0,34
4390;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,91;180,05;865,58;179,94;782,98;853,06;77,87;0,34
4395;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;31,92;180,05;866,13;179,95;782,99;854,49;77,87;0,34
4400;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,92;180,02;865,07;179,99;782,78;854,36;77,87;0,34
4405;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,02;31,91;180,01;863,78;180,01;782,53;852,62;77,87;0,34
4410;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,91;180,01;860,29;180,04;781,82;851,23;77,87;0,34
4415;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,00;31,91;180,02;858,85;180,05;781,65;848,70;77,87;0,34
4420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,91;180,04;858,17;180,05;781,85;848,15;77,87;0,34
4425;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,92;180,05;859,26;180,04;782,21;849,16;77,87;0,34
4430;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,92;180,05;862,97;180,01;783,02;852,10;77,87;0,34
4435;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,93;180,03;864,74;179,99;783,20;853,45;77,87;0,34
4440;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,93;180,01;866,32;179,94;783,26;854,75;77,87;0,34
4445;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;31,93;180,01;865,99;179,92;783,18;854,54;77,87;0,34
4450;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,93;180,02;863,73;179,88;782,75;852,67;77,87;0,34
4455;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,93;180,04;862,05;179,87;782,40;851,29;77,87;0,34
4460;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;31,92;180,04;858,91;179,87;781,93;848,91;77,87;0,34
4465;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,03;31,93;180,04;858,31;179,88;781,98;848,44;77,87;0,34
4470;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,93;180,03;859,70;179,90;782,56;849,60;77,87;0,34
4475;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;31,93;180,03;863,43;179,93;783,00;851,02;77,87;0,34
4480;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,93;180,04;865,09;179,98;783,49;853,82;77,87;0,34
4485;0,00;0,00;0,00;0,00;49,01;0,00;70,99;79,98;31,93;180,04;866,47;180,01;783,53;854,67;77,87;0,34
4490;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;31,94;180,04;866,06;180,06;783,44;854,66;77,87;0,34
4495;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,94;180,03;863,70;180,08;783,26;853,87;77,87;0,34
4500;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,94;180,02;861,87;180,09;782,61;851,27;77,87;0,34
4505;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;31,95;179,98;858,91;180,09;782,30;849,93;77,87;0,34
4510;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,95;179,98;858,36;180,05;782,22;848,56;77,87;0,34
4515;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,96;180,03;860,02;180,03;782,45;848,88;77,87;0,34
4520;0,00;0,00;0,00;0,00;48,98;0,00;71,00;80,00;31,95;180,05;861,86;179,97;783,26;851,40;77,87;0,34
4525;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,97;180,06;865,47;179,94;783,60;852,92;77,87;0,34
4530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,96;180,06;866,46;179,88;783,79;855,01;77,87;0,34
4535;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,97;180,03;866,23;179,85;783,77;855,25;77,87;0,34
4540;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;31,96;180,01;865,22;179,84;783,50;854,10;77,86;0,34
4545;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;31,96;180,00;862,06;179,85;783,21;852,88;77,87;0,34
4550;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,96;180,02;860,39;179,87;782,53;850,12;77,87;0,34
4555;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;31,96;180,06;858,54;179,92;782,41;849,15;77,87;0,34
4560;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,97;180,07;858,96;179,95;782,73;849,16;77,87;0,34
4565;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,97;180,08;862,09;180,01;783,10;850,22;77,87;0,34
4570;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,98;180,07;864,03;180,05;783,82;853,18;77,87;0,34
4575;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;31,97;180,02;866,54;180,09;783,94;854,39;77,87;0,34
4580;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;31,98;180,01;866,67;180,11;783,94;855,29;77,87;0,34
4585;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;31,97;180,00;865,09;180,12;783,62;854,87;77,87;0,34
4590;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,98;180,02;863,50;180,11;783,31;852,74;77,87;0,34
4595;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;31,97;180,06;860,18;180,08;782,68;851,35;77,87;0,34
4600;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;31,99;180,06;859,06;180,05;782,60;849,21;77,87;0,34
4605;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,97;31,98;180,06;859,34;179,98;782,98;849,03;77,87;0,34
4610;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,99;180,05;860,77;179,95;783,40;850,72;77,87;0,34
4615;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;31,98;180,04;864,56;179,88;784,06;852,24;77,87;0,34
4620;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,97;31,99;180,03;866,07;179,86;784,15;854,79;77,87;0,34
4625;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,98;180,01;866,73;179,84;784,12;855,39;77,87;0,34
4630;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,98;180,01;866,07;179,84;784,00;854,89;77,87;0,34
4635;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,99;180,01;863,25;179,86;783,45;853,92;77,87;0,34
4640;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,99;180,03;861,53;179,89;783,09;851,22;77,87;0,34
4645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;31,99;180,03;859,05;179,94;782,84;849,32;77,87;0,34
4650;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,01;180,01;858,93;179,97;782,99;849,28;77,87;0,34
4655;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,99;180,01;861,37;180,04;783,70;851,24;77,87;0,34
4660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,00;180,00;863,32;180,07;784,08;852,76;77,87;0,34
4665;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,01;180,01;866,39;180,12;784,37;855,16;77,87;0,34
4670;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,95;31,99;180,03;866,97;180,13;784,38;855,65;77,87;0,34
4675;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,00;180,04;866,01;180,13;784,18;854,96;77,87;0,34
4680;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;31,99;180,04;864,76;180,12;783,94;853,92;77,87;0,34
4685;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,03;32,00;180,03;861,43;180,08;783,23;851,16;77,87;0,34
4690;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,00;180,01;859,93;180,04;783,03;850,02;77,87;0,34
4695;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;31,99;180,01;859,08;179,96;783,21;849,47;77,87;0,34
4700;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,99;180,02;860,04;179,93;783,54;850,28;77,87;0,34
4705;0,00;0,00;0,00;0,00;49,01;0,00;70,98;79,98;32,00;180,02;863,79;179,87;784,31;853,17;77,87;0,34
4710;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,00;180,05;866,69;179,84;784,51;854,51;77,87;0,34
4715;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,98;180,04;867,14;179,83;784,56;855,86;77,87;0,34
4720;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,02;31,98;180,02;866,06;179,83;784,50;855,71;77,87;0,34
4725;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;31,99;180,01;864,76;179,87;784,09;853,94;77,87;0,34
4730;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,99;180,00;861,28;179,91;783,73;852,53;77,87;0,34
4735;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,99;179,99;859,86;179,98;783,21;850,04;77,87;0,34
4740;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;31,98;180,02;859,31;180,02;783,24;849,53;77,87;0,34
4745;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,99;180,04;860,38;180,10;783,78;850,63;77,87;0,34
4750;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;31,98;180,04;864,09;180,13;784,20;852,03;77,87;0,34
4755;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;31,98;180,05;865,75;180,16;784,69;854,78;77,87;0,34
4760;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;31,97;180,00;867,17;180,15;784,72;855,65;77,87;0,34
4765;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;31,98;179,99;866,79;180,14;784,62;855,69;77,87;0,34
4770;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;31,98;179,97;864,48;180,07;784,45;854,93;77,87;0,34
4775;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;31,98;179,99;862,83;180,03;783,81;852,39;77,87;0,34
4780;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,99;180,03;859,73;179,94;783,50;851,05;77,87;0,34
4785;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,98;180,05;859,18;179,90;783,41;849,65;77,87;0,34
4790;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;31,98;180,06;860,69;179,82;783,62;849,94;77,87;0,34
4795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;31,99;180,05;862,49;179,81;784,41;852,39;77,87;0,34
4800;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;32,00;180,03;866,18;179,79;784,86;853,90;77,87;0,34
4805;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,00;180,01;867,13;179,80;784,91;855,95;77,87;0,34
4810;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;31,99;179,99;866,91;179,86;784,80;856,18;77,87;0,34
4815;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,00;179,99;865,93;179,90;784,62;855,02;77,87;0,34
4820;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,00;180,00;862,70;180,00;783,95;853,82;77,87;0,34
4825;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,01;180,02;861,02;180,05;783,65;851,08;77,87;0,34
4830;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,01;180,03;859,24;180,13;783,59;850,12;77,87;0,34
4835;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,02;180,05;859,62;180,16;783,82;850,12;77,87;0,34
4840;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,02;180,06;862,84;180,19;784,62;852,66;77,87;0,34
4845;0,00;0,00;0,00;0,00;48,99;0,00;71,03;79,98;32,02;180,03;864,78;180,18;784,90;854,14;77,87;0,34
4850;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,02;180,01;867,19;180,14;785,04;856,06;77,87;0,34
4855;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,03;32,03;179,98;867,34;180,11;785,01;856,20;77,87;0,34
4860;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,03;179,98;865,70;180,02;784,70;854,93;77,87;0,34
4865;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,03;180,02;864,24;179,98;784,39;853,69;77,87;0,34
4870;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;32,03;180,05;860,93;179,88;783,76;851,02;77,87;0,34
4875;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,03;180,08;859,71;179,85;783,66;850,16;77,87;0,34
4880;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,04;180,07;859,94;179,80;784,01;850,42;77,87;0,34
4885;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,04;180,02;861,31;179,80;784,40;851,56;77,87;0,34
4890;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,04;180,00;865,10;179,82;785,07;854,48;77,87;0,34
4895;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,04;179,98;867,36;179,86;785,17;855,61;77,87;0,34
4900;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,03;179,99;867,37;179,94;785,15;856,29;77,87;0,34
4905;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,04;180,04;865,52;179,99;785,03;855,79;77,87;0,34
4910;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,05;180,05;863,99;180,10;784,48;853,55;77,87;0,34
4915;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,05;180,06;860,70;180,14;784,12;852,12;77,87;0,34
4920;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,05;180,04;859,62;180,21;783,82;850,15;77,87;0,34
4925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,05;180,00;860,22;180,24;783,95;850,07;77,87;0,34
4930;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,04;179,99;861,75;180,23;784,66;851,98;77,87;0,34
4935;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,04;180,00;865,65;180,21;785,03;853,48;77,87;0,34
4940;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,05;180,01;866,94;180,14;785,32;855,95;77,87;0,34
4945;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,03;180,04;867,40;180,09;785,32;856,45;77,87;0,34
4950;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,04;180,05;866,60;179,98;785,12;855,75;77,87;0,34
4955;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,05;180,05;863,77;179,94;784,88;854,74;77,87;0,34
4960;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,05;180,05;862,04;179,86;784,17;851,99;77,87;0,34
4965;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,05;180,02;859,57;179,83;783,94;850,80;77,87;0,34
4970;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,95;32,06;180,01;859,57;179,82;784,08;850,20;77,87;0,34
4975;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,05;180,00;862,07;179,83;784,40;850,96;77,87;0,34
4980;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,06;180,01;864,03;179,88;785,18;853,83;77,87;0,34
4985;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,05;180,06;867,16;179,97;785,36;855,19;77,87;0,34
4990;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,06;180,07;867,65;180,02;785,43;856,60;77,87;0,34
4995;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,06;180,06;866,55;180,12;785,36;856,46;77,87;0,34
5000;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;32,07;180,04;865,26;180,16;784,95;854,72;77,87;0,34
5005;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,97;32,08;180,01;861,90;180,20;784,60;853,31;77,87;0,34
5010;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;32,07;180,00;860,45;180,21;784,05;850,81;77,87;0,34
5015;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,08;180,01;859,69;180,19;784,05;850,23;77,87;0,34
5020;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,09;180,03;860,66;180,17;784,55;851,21;77,87;0,34
5025;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,09;180,05;864,48;180,09;784,98;852,59;77,87;0,34
5030;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,08;180,06;866,19;180,06;785,49;855,44;77,87;0,34
5035;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,08;180,04;867,70;179,97;785,53;856,34;77,87;0,34
5040;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;32,08;180,03;867,35;179,93;785,43;856,46;77,87;0,34
5045;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,09;180,02;865,10;179,87;785,27;855,74;77,87;0,34
5050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,10;180,02;863,47;179,85;784,64;853,23;77,87;0,34
5055;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,10;180,04;860,38;179,84;784,15;851,86;77,87;0,34
5060;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,09;180,05;859,64;179,86;784,17;850,32;77,87;0,34
5065;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,09;180,05;860,97;179,90;784,73;850,55;77,87;0,34
5070;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,10;180,06;862,74;179,93;785,15;852,90;77,87;0,34
5075;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,10;180,03;866,46;180,01;785,61;854,41;77,87;0,34
5080;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;32,10;180,01;867,47;180,05;785,65;856,52;77,87;0,34
5085;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,12;180,00;867,33;180,14;785,55;856,79;77,87;0,34
5090;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,11;180,00;866,36;180,17;785,37;855,69;77,87;0,34
5095;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,11;180,02;863,29;180,21;784,71;854,51;77,87;0,34
5100;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,12;180,03;861,60;180,22;784,39;851,77;77,87;0,34
5105;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,12;180,04;859,64;180,19;784,29;850,76;77,87;0,34
5110;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;32,13;180,04;859,98;180,17;784,51;850,69;77,87;0,34
5115;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,13;180,02;863,16;180,09;785,29;851,71;77,87;0,34
5120;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,12;180,02;865,11;180,05;785,60;854,69;77,87;0,34
5125;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,12;180,03;867,63;179,96;785,76;856,70;77,87;0,34
5130;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,13;180,03;867,85;179,92;785,74;856,91;77,87;0,34
5135;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;32,12;180,04;866,33;179,87;785,46;855,72;77,87;0,34
